name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
TENM2,chr5,+,166711803,167690001,166711842,167689815,29,167689053,167690001,2
WWC1,chr5,+,167718655,167899308,167719157,167896022,23,167895955,167899308,2
RARS,chr5,+,167913449,167946304,167913503,167946195,15,167946085,167946304,2
FBLL1,chr5,+,167956120,167957639,167956509,167957514,1,167956120,167957639,1
PANK3,chr5,-,167975499,168006605,167984575,168006288,7,167975499,167984626,2
SLIT3,chr5,-,168088744,168728133,168093458,168727713,36,168088744,168093694,2
SPDL1,chr5,+,169010637,169031782,169015420,169031211,12,169031063,169031782,2
DOCK2,chr5,+,169064250,169510386,169064330,169509862,52,169509799,169510386,2
FAM196B,chr5,-,169291267,169407744,169291276,169310902,4,169291267,169291463,2
FOXI1,chr5,+,169532916,169536727,169532961,169535615,2,169535337,169536727,2
C5orf58,chr5,+,169659949,169673234,169661139,169673117,4,169672965,169673234,2
LCP2,chr5,-,169673240,169725231,169675700,169724615,21,169673240,169675823,2
KCNIP1,chr5,+,169780490,170162939,169780880,170162810,8,170162762,170162939,2
KCNMB1,chr5,-,169801674,169816681,169805707,169812451,4,169801674,169805977,2
GABRP,chr5,+,170210722,170241051,170215619,170239262,10,170238959,170241051,2
RANBP17,chr5,+,170288873,170727019,170289037,170725862,28,170725765,170727019,2
TLX3,chr5,+,170736287,170739138,170736369,170738603,3,170738392,170739138,2
NPM1,chr5,+,170814651,170838141,170814952,170837569,11,170837530,170838141,2
FGF18,chr5,+,170846659,170884627,170847203,170883809,5,170883542,170884627,2
CTB-78H18.1,chr5,+,171200655,171201743,171200826,171201737,2,171201345,171201743,2
C5orf50,chr5,+,171212875,171221602,171212875,171221602,5,171221568,171221602,2
FBXW11,chr5,-,171288552,171433877,171295638,171433506,13,171288552,171291105,3
STK10,chr5,-,171469076,171615390,171471885,171615046,19,171469076,171472026,2
EFCAB9,chr5,+,171621175,171630456,171621176,171630349,4,171630217,171630456,2
UBTD2,chr5,-,171636643,171711075,171638833,171710669,3,171636643,171639231,2
SH3PXD2B,chr5,-,171760502,171881527,171765372,171881356,13,171760502,171766920,2
AC027309.1,chr5,-,172036244,172036436,172036244,172036436,1,172036244,172036436,1
NEURL1B,chr5,+,172068268,172118543,172068409,172113928,5,172113683,172118543,2
DUSP1,chr5,-,172195092,172198198,172195764,172197955,4,172195092,172196135,2
ERGIC1,chr5,+,172261277,172379688,172261416,172377819,10,172377711,172379688,2
RPL26L1,chr5,+,172386426,172396774,172386876,172396544,4,172396415,172396774,2
ATP6V0E1,chr5,+,172410759,172462448,172410863,172447334,4,172461401,172462448,3
CREBRF,chr5,+,172483354,172566287,172507778,172560748,9,172560632,172566287,2
BNIP1,chr5,+,172571444,172591343,172571548,172590924,7,172590727,172591343,2
NKX2-5,chr5,-,172659111,172662360,172659571,172662086,2,172659111,172660212,2
STC2,chr5,-,172741715,172756506,172744849,172755196,4,172741715,172745252,2
BOD1,chr5,-,173034516,173043663,173036241,173043439,4,173034516,173035295,3
CPEB4,chr5,+,173315282,173388979,173316736,173383140,10,173382912,173388979,2
C5orf47,chr5,+,173416161,173433143,173416266,173428218,5,173431273,173433143,3
NSG2,chr5,+,173472606,173536182,173473758,173534508,5,173534316,173536182,2
MSX2,chr5,+,174151535,174157896,174151662,174156586,2,174156161,174157896,2
DRD1,chr5,-,174867041,174871211,174868761,174870102,2,174867041,174870585,2
SFXN1,chr5,+,174905397,174956745,174919106,174953737,11,174953640,174956745,2
HRH2,chr5,+,175085032,175113245,175110236,175112529,3,175112411,175113245,2
CPLX2,chr5,+,175223312,175311023,175305742,175307048,5,175306850,175311023,2
THOC3,chr5,-,175386529,175395302,175386971,175395211,6,175386529,175387135,2
RP11-826N14.2,chr5,-,175476680,175489024,175477605,175487293,3,175476680,175477735,2
FAM153B,chr5,+,175490539,175541801,175516521,175541052,20,175540958,175541801,2
SIMC1,chr5,+,175665364,175772988,175665511,175772448,9,175772185,175772988,2
KIAA1191,chr5,-,175773063,175788971,175774602,175786511,9,175773063,175774811,2
ARL10,chr5,+,175792470,175808912,175792566,175798898,4,175798724,175808912,2
NOP16,chr5,-,175810948,175815763,175810966,175815540,5,175810948,175811284,2
HIGD2A,chr5,+,175815747,175816772,175815820,175816498,2,175816331,175816772,2
CLTB,chr5,-,175819455,175843570,175819774,175843364,5,175819455,175819946,2
FAF2,chr5,+,175875355,175937075,175875408,175933951,11,175933768,175937075,2
RNF44,chr5,-,175953697,175964421,175956028,175959473,11,175953697,175956091,2
CDHR2,chr5,+,175969511,176022975,175992353,176022673,32,176022532,176022975,2
GPRIN1,chr5,-,176022802,176037134,176023808,176026835,2,176022802,176026878,2
SNCB,chr5,-,176047241,176057530,176047811,176056655,6,176047241,176047844,2
EIF4E1B,chr5,+,176057682,176073642,176069788,176072981,9,176072866,176073642,2
TSPAN17,chr5,+,176074387,176086058,176074616,176084533,9,176084518,176086058,2
UNC5A,chr5,+,176237477,176307896,176237751,176306887,15,176306721,176307896,2
HK3,chr5,-,176307871,176326333,176308073,176323160,19,176307871,176308218,2
UIMC1,chr5,-,176332050,176433752,176332282,176409616,15,176332050,176332493,2
ZNF346,chr5,+,176449696,176492986,176449739,176491600,7,176491512,176492986,2
FGFR4,chr5,+,176513886,176525145,176516603,176524677,18,176524527,176525145,2
NSD1,chr5,+,176560079,176727211,176562171,176722460,24,176720832,176727211,2
RAB24,chr5,-,176728451,176730707,176728743,176730289,9,176728451,176728808,2
PRELID1,chr5,+,176730821,176733950,176730986,176733571,5,176733455,176733950,2
MXD3,chr5,-,176732500,176738899,176734119,176738831,6,176732500,176734196,2
LMAN2,chr5,-,176758562,176778853,176759086,176778648,8,176758562,176759247,2
RGS14,chr5,+,176784837,176799602,176785025,176799076,15,176798873,176799602,2
SLC34A1,chr5,+,176811444,176825849,176812742,176825287,13,176824783,176825849,2
PFN3,chr5,-,176827107,176827637,176827163,176827577,1,176827107,176827637,1
F12,chr5,-,176829140,176836577,176829292,176836528,14,176829140,176829460,2
GRK6,chr5,+,176853678,176869831,176853846,176868791,16,176868737,176869831,2
PRR7,chr5,+,176873795,176883283,176882068,176883122,4,176882724,176883283,2
DBN1,chr5,-,176883608,176900742,176884433,176900522,14,176883608,176884504,2
PDLIM7,chr5,-,176910396,176924584,176910644,176923513,13,176910396,176910731,2
DOK3,chr5,-,176928907,176937386,176930045,176936541,6,176928907,176930393,2
DDX41,chr5,-,176938577,176944470,176938791,176943946,17,176938577,176938928,2
FAM193B,chr5,-,176946788,176981508,176948975,176981459,9,176946788,176947182,3
TMED9,chr5,+,177019158,177023125,177019215,177022417,5,177022267,177023125,2
B4GALT7,chr5,+,177027100,177037348,177027211,177036696,6,177036540,177037348,2
FAM153A,chr5,-,177150364,177207677,177151113,177175644,20,177150364,177151207,2
RP11-1026M7.2,chr5,+,177209197,177221397,177210797,177220472,3,177220342,177221397,2
PROP1,chr5,-,177419235,177423243,177419709,177422934,3,177419235,177420048,2
FAM153C,chr5,+,177433972,177476088,177462152,177474122,12,177475665,177476088,3
N4BP3,chr5,+,177540443,177553088,177546584,177549002,5,177548474,177553088,2
RMND5B,chr5,+,177557996,177575569,177565120,177575033,11,177574969,177575569,2
NHP2,chr5,-,177576460,177580968,177576713,177580818,4,177576460,177576839,2
HNRNPAB,chr5,+,177631507,177638164,177631838,177637624,8,177637553,177638164,2
PHYKPL,chr5,-,177635497,177659786,177638921,177659551,13,177635497,177635916,3
COL23A1,chr5,-,177664618,178017556,177665698,178017198,29,177664618,177665701,2
CLK4,chr5,-,178029664,178054115,178030617,178050417,13,178029664,178030758,2
ZNF354A,chr5,-,178138592,178157703,178139060,178156023,5,178138592,178140622,2
ZNF354B,chr5,+,178286953,178312029,178288048,178311292,5,178309709,178312029,2
ZFP2,chr5,+,178322894,178360213,178358314,178359700,5,178358237,178360213,2
ZNF454,chr5,+,178368191,178393434,178369792,178392974,5,178391655,178393434,2
GRM6,chr5,-,178405327,178422124,178408657,178421945,10,178405327,178408855,2
ZNF879,chr5,+,178450752,178462065,178452005,178460641,5,178459205,178462065,2
ZNF354C,chr5,+,178487415,178510538,178489069,178507098,5,178505683,178510538,2
ADAMTS2,chr5,-,178537851,178772431,178540867,178772329,22,178537851,178541325,2
RUFY1,chr5,+,178977558,179037027,178977570,179036520,18,179036376,179037027,2
HNRNPH1,chr5,-,179041179,179050722,179042546,179050134,14,179041179,179041960,3
C5orf60,chr5,-,179068544,179072047,179069339,179072021,6,179068544,179068879,3
AC136604.1,chr5,+,179078297,179079445,179078297,179079445,3,179079282,179079445,2
CBY3,chr5,-,179105583,179107975,179105583,179107919,2,179105583,179106266,2
CANX,chr5,+,179125906,179157926,179132682,179155645,15,179155591,179157926,2
MAML1,chr5,+,179159850,179204287,179160113,179201878,5,179200895,179204287,2
LTC4S,chr5,+,179220986,179223513,179221081,179223395,5,179223253,179223513,2
MGAT4B,chr5,-,179224596,179233934,179225044,179233583,15,179224596,179225068,2
SQSTM1,chr5,+,179233387,179265075,179250004,179263593,9,179263435,179265075,2
C5orf45,chr5,-,179264275,179285887,179264390,179285796,7,179264275,179264885,2
CTC-241N9.1,chr5,+,179286012,179288283,179287309,179287780,2,179287029,179288283,2
TBC1D9B,chr5,-,179289065,179334859,179290447,179334821,22,179289065,179291128,2
RNF130,chr5,-,179382066,179499118,179382653,179498702,9,179382066,179382669,2
RASGEF1C,chr5,-,179527794,179636153,179528500,179565052,14,179527794,179528525,2
MAPK9,chr5,-,179660593,179719071,179663383,179707561,12,179660593,179663526,2
GFPT2,chr5,-,179727689,179780387,179728563,179780217,19,179727689,179728608,2
CNOT6,chr5,+,179921416,180005353,179956276,180001200,12,180000987,180005353,2
SCGB3A1,chr5,-,180017102,180018540,180017230,180018462,3,180017102,180017254,2
FLT4,chr5,-,180028505,180076624,180030191,180076545,30,180028505,180030390,2
OR2Y1,chr5,-,180166041,180167099,180166122,180167058,1,180166041,180167099,1
MGAT1,chr5,-,180217547,180236829,180218633,180219971,3,180217547,180220097,2
ZFP62,chr5,-,180274614,180288286,180275791,180278314,3,180274614,180278493,2
BTNL8,chr5,+,180326076,180377906,180326310,180376955,8,180376903,180377906,2
BTNL3,chr5,+,180415844,180433727,180416028,180432872,8,180432333,180433727,2
BTNL9,chr5,+,180467224,180488523,180472489,180486862,11,180486236,180488523,2
OR2V1,chr5,-,180551356,180552304,180551356,180552304,1,180551356,180552304,1
OR2V2,chr5,+,180581942,180582890,180581942,180582890,1,180581942,180582890,1
TRIM7,chr5,-,180620923,180632172,180622165,180632110,7,180620923,180622677,2
TRIM41,chr5,+,180650289,180662809,180650999,180661775,6,180661173,180662809,2
GNB2L1,chr5,-,180663936,180671209,180663976,180670800,8,180663936,180664042,2
TRIM52,chr5,-,180682146,180688119,180684414,180687814,2,180682146,180684495,2
AC008443.1,chr5,+,180682719,180684578,180682780,180683218,1,180682719,180684578,1
OR4F3,chr5,+,180794268,180795263,180794287,180795226,1,180794268,180795263,1
DUSP22,chr6,+,292096,351355,292539,350868,8,350821,351355,2
IRF4,chr6,+,391738,411447,393152,407598,9,407454,411447,2
EXOC2,chr6,-,485132,693111,486670,637818,28,485132,486764,2
HUS1B,chr6,-,655938,656963,656107,656944,1,655938,656963,1
AL033381.1,chr6,+,1080163,1105181,1101507,1102415,3,1102040,1105181,2
FOXQ1,chr6,+,1312674,1314992,1312939,1314151,1,1312674,1314992,1
FOXF2,chr6,+,1390068,1395832,1390182,1395094,2,1394930,1395832,2
FOXC1,chr6,+,1610680,1614127,1610680,1612342,1,1610680,1614127,1
GMDS,chr6,-,1624040,2245926,1624403,2245656,11,1624040,1624466,2
C6orf195,chr6,-,2622146,2634837,2623672,2624056,3,2622146,2624353,2
MYLK4,chr6,-,2663870,2751200,2671534,2749528,13,2663870,2668133,3
WRNIP1,chr6,+,2765647,2785979,2765856,2785516,7,2785240,2785979,2
SERPINB1,chr6,-,2832565,2842240,2833841,2840820,7,2832565,2834246,2
SERPINB9,chr6,-,2887499,2903514,2890396,2900845,7,2887499,2890804,2
SERPINB6,chr6,-,2948392,2972090,2948531,2959566,7,2948392,2948933,2
NQO2,chr6,+,3000230,3019996,3006786,3019889,7,3019712,3019996,2
RIPK1,chr6,+,3077057,3115421,3077057,3113573,10,3113286,3115421,2
BPHL,chr6,+,3118925,3153812,3118974,3152809,7,3152721,3153812,2
TUBB2A,chr6,-,3153902,3157760,3154096,3157697,4,3153902,3155157,2
TUBB2B,chr6,-,3224494,3227969,3224984,3227777,4,3224494,3226045,2
PSMG4,chr6,+,3259127,3268283,3259256,3267946,3,3267824,3268283,2
SLC22A23,chr6,-,3269691,3456793,3273288,3456793,10,3269691,3273646,2
PXDC1,chr6,-,3722853,3752260,3723852,3751765,5,3722853,3723970,2
FAM50B,chr6,+,3849621,3851551,3850045,3851023,2,3850022,3851551,2
C6ORF50,chr6,+,3982908,3984372,3983401,3983710,1,3982908,3984372,1
PRPF4B,chr6,+,4021559,4062141,4021659,4060850,15,4060646,4062141,2
FAM217A,chr6,-,4068595,4079455,4068929,4077648,7,4068595,4070154,2
C6orf201,chr6,+,4079442,4131185,4087875,4130416,6,4130718,4131185,3
ECI2,chr6,-,4115927,4135831,4116107,4128065,10,4115927,4116263,2
CDYL,chr6,+,4776668,4954490,4777017,4954290,7,4954131,4954490,2
RPP40,chr6,-,4994965,5004281,4995311,5004236,8,4994965,4995510,2
PPP1R3G,chr6,+,5085719,5087455,5085719,5086796,1,5085719,5087455,1
LYRM4,chr6,-,5102826,5261172,5109656,5260966,3,5102826,5109725,2
FARS2,chr6,+,5261758,5771813,5368803,5771662,7,5771523,5771813,2
NRN1,chr6,-,5998231,6007200,5999208,6006982,3,5998231,5999437,2
F13A1,chr6,-,6144317,6321067,6145851,6318897,15,6144317,6146005,2
LY86,chr6,+,6588901,6654864,6588967,6654860,5,6654776,6654864,2
RREB1,chr6,+,7108040,7252213,7182144,7249201,13,7248743,7252213,2
SSR1,chr6,-,7281375,7313440,7290096,7313353,8,7281375,7290164,2
CAGE1,chr6,-,7326891,7389976,7327090,7387406,14,7326891,7327132,2
RIOK1,chr6,+,7389728,7418270,7390235,7417674,17,7417563,7418270,2
DSP,chr6,+,7541807,7586950,7542148,7586111,24,7582874,7586950,2
SNRNP48,chr6,+,7590431,7612200,7590490,7609106,9,7609057,7612200,2
BMP6,chr6,+,7727029,7881655,7727188,7880576,7,7880426,7881655,2
TXNDC5,chr6,-,7881749,7911047,7883376,7911009,10,7881749,7883499,2
BLOC1S5-TXNDC5,chr6,-,7881754,8064597,7904917,8064597,13,7881754,7883499,3
BLOC1S5,chr6,-,8013799,8064647,8015881,8064609,5,8013799,8016061,2
EEF1E1-BLOC1S5,chr6,-,8015958,8102763,8062777,8102754,7,8015958,8016061,3
EEF1E1,chr6,-,8073592,8102781,8073707,8102754,4,8073592,8073743,2
SLC35B3,chr6,-,8413300,8435716,8413781,8434620,11,8413300,8413932,2
OFCC1,chr6,-,9596522,9939561,9840546,9939561,19,9596522,9596557,3
TFAP2A,chr6,-,10398104,10419871,10398649,10419683,7,10398104,10398938,2
GCNT2,chr6,+,10521583,10627310,10529144,10626840,5,10626649,10627310,2
GCNT6,chr6,+,10633992,10647501,10633992,10647501,2,10647262,10647501,2
C6orf52,chr6,-,10671652,10694839,10671688,10687783,5,10671652,10671831,2
PAK1IP1,chr6,+,10694927,10710015,10695218,10709685,10,10709470,10710015,2
TMEM14C,chr6,+,10723147,10731352,10724846,10730899,6,10730847,10731352,2
TMEM14B,chr6,+,10747991,10757214,10749478,10756751,6,10756699,10757214,2
RP11-637O19.3,chr6,+,10748026,10930656,10749478,10891774,19,10930602,10930656,3
MAK,chr6,-,10762955,10838764,10764684,10830881,14,10762955,10764839,2
GCM2,chr6,-,10873455,10882174,10874227,10882026,5,10873455,10875166,2
SYCP2L,chr6,+,10887063,10974542,10887359,10964039,30,10974184,10974542,3
ELOVL2,chr6,-,10980991,11044547,10984013,11044463,8,10980991,10984139,2
SMIM13,chr6,+,11094265,11138964,11094546,11134835,2,11134635,11138964,2
ERVFRD-1,chr6,-,11102721,11111965,11103926,11105543,2,11102721,11105863,2
NEDD9,chr6,-,11185050,11382581,11185394,11306236,8,11185050,11185904,2
TMEM170B,chr6,+,11538510,11583757,11538510,11575794,3,11575663,11583757,2
ADTRP,chr6,-,11713756,11779403,11714710,11778992,6,11713756,11714745,2
HIVEP1,chr6,+,12012570,12165232,12015861,12164694,9,12163515,12165232,2
EDN1,chr6,+,12290595,12297427,12290862,12296300,5,12296194,12297427,2
PHACTR1,chr6,+,13182750,13288075,13182750,13287310,9,13287294,13288075,2
TBC1D7,chr6,-,13305185,13328776,13305332,13327130,7,13305185,13305419,2
GFOD1,chr6,-,13358061,13487787,13364974,13487122,2,13358061,13365894,2
AL583828.1,chr6,-,13469512,13486415,13470101,13470512,2,13469512,13470862,2
SIRT5,chr6,+,13574874,13614790,13584342,13612097,10,13612021,13614790,2
NOL7,chr6,+,13615558,13621437,13615590,13621059,8,13620985,13621437,2
AL441883.1,chr6,-,13615727,13621126,13620451,13621121,8,13615727,13615853,3
RANBP9,chr6,-,13621729,13711796,13622593,13711737,14,13621729,13622724,2
MCUR1,chr6,-,13786788,13814800,13791040,13814661,9,13786788,13791096,2
RNF182,chr6,+,13924676,13980239,13977350,13978094,3,13977139,13980239,2
CD83,chr6,+,14117871,14137149,14118042,14135467,5,14135338,14137149,2
JARID2,chr6,+,15246526,15522252,15246770,15520482,18,15520299,15522252,2
DTNBP1,chr6,-,15523031,15663273,15523205,15663100,10,15523031,15523450,2
MYLIP,chr6,+,16129355,16147112,16129553,16146982,7,16146892,16147112,2
GMPR,chr6,+,16238810,16295780,16238924,16295417,9,16295236,16295780,2
ATXN1,chr6,-,16299342,16761721,16306559,16328541,8,16299342,16307090,2
STMND1,chr6,+,17102488,17131603,17102488,17131112,5,17130824,17131603,2
RBM24,chr6,+,17281576,17294106,17281812,17292350,4,17291986,17294106,2
CAP2,chr6,+,17393446,17558023,17421786,17556673,13,17556589,17558023,2
FAM8A1,chr6,+,17600585,17611950,17600640,17608570,5,17608425,17611950,2
NUP153,chr6,-,17615268,17706618,17616327,17706618,22,17615268,17616412,2
KIF13A,chr6,-,17759413,17987694,17761087,17987694,38,17759413,17761108,2
NHLRC1,chr6,-,18120717,18122851,18121649,18122837,1,18120717,18122851,1
TPMT,chr6,-,18128541,18155305,18130898,18149358,9,18128541,18131011,2
KDM1B,chr6,+,18155618,18224084,18160126,18222223,18,18222139,18224084,2
DEK,chr6,-,18224098,18265054,18225949,18264218,11,18224098,18225961,2
RNF144B,chr6,+,18387580,18469105,18399765,18465298,8,18465157,18469105,2
ID4,chr6,+,19837616,19840915,19837985,19838859,3,19839440,19840915,3
MBOAT1,chr6,-,20102375,20212630,20102516,20212465,13,20102375,20102643,2
E2F3,chr6,+,20402397,20493941,20402463,20490661,7,20490398,20493941,2
CDKAL1,chr6,+,20534687,21232635,20546581,21231270,16,21231078,21232635,2
SOX4,chr6,+,21593971,21598847,21594765,21596190,1,21593971,21598847,1
PRL,chr6,-,22287479,22297730,22287630,22297211,5,22287479,22287822,2
HDGFL1,chr6,+,22569677,22570750,22569804,22570560,1,22569677,22570750,1
NRSN1,chr6,+,24126349,24147639,24134555,24146174,4,24145775,24147639,2
DCDC2,chr6,-,24171983,24358280,24174957,24357978,10,24171983,24175062,2
KAAG1,chr6,+,24357130,24358512,24357867,24358122,1,24357130,24358512,1
