name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,LastExonStart,LastExonEnd,StopCodon
ZNF44,chr19,-,12382626,12405628,12383221,12405509,12382626,12384878,TAA
ZNF442,chr19,-,12460184,12476447,12460514,12474445,12460184,12462132,TAA
ZNF709,chr19,-,12571997,12595643,12574809,12595471,12571997,12576547,TAA
CTD-2192J16.20,chr19,-,12636533,12691789,12691298,12691789,12636533,12638730,TAA
ZNF490,chr19,-,12688774,12721617,12691298,12721494,12688774,12692538,TAA
DNASE2,chr19,-,12986024,12992282,12986803,12992189,12986024,12987177,TAA
CACNA1A,chr19,-,13317255,13617038,13318126,13617038,13317255,13318867,TAA
PODNL1,chr19,-,14042284,14064193,14043517,14063948,14042284,14044268,TAA
RFX1,chr19,-,14072349,14117097,14073506,14104655,14072349,14073676,TAA
ASF1B,chr19,-,14230320,14247768,14231270,14247268,14230320,14231477,TAA
DDX39A,chr19,-,14519662,14530179,14519747,14524032,14519662,14519764,TAA
PTGER1,chr19,-,14583277,14586174,14583371,14585132,14583277,14583638,TAA
EMR3,chr19,-,14730050,14785683,14730244,14785582,14730050,14730283,TAA
OR7C1,chr19,-,14909957,14911023,14909985,14910948,14909957,14911023,TAA
OR7A17,chr19,-,14991137,14992264,14991237,14992167,14991137,14992264,TAA
WIZ,chr19,-,15532333,15560762,15533886,15559118,15532333,15534046,TAA
PGLYRP2,chr19,-,15579455,15590663,15579473,15590182,15579455,15579563,TAA
CPAMD8,chr19,-,17003757,17137625,17003918,17137593,17003757,17004150,TAA
CRLF1,chr19,-,18704046,18717660,18704375,18717466,18704046,18704389,TAA
GDF1,chr19,-,18979360,19006905,18979405,18981116,18979360,18980199,TAA
PBX4,chr19,-,19672521,19729725,19672833,19729438,19672521,19672926,TAA
ZNF14,chr19,-,19821279,19843906,19822160,19843767,19821279,19823898,TAA
ZNF506,chr19,-,19905360,19932558,19905360,19932412,19905360,19906469,TAA
ZNF682,chr19,-,20115226,20150315,20116813,20150154,20115226,20118084,TAA
ZNF737,chr19,-,20726236,20748541,20727397,20748446,20726236,20728782,TAA
ZNF626,chr19,-,20802866,20844399,20807095,20844252,20802866,20808456,TAA
ZNF708,chr19,-,21473961,21512212,21476075,21512014,21473961,21477541,TAA
ZNF43,chr19,-,21987751,22034819,21990408,22002008,21987751,21992609,TAA
ZNF676,chr19,-,22361892,22379753,22362751,22379435,22361892,22364388,TAA
ZNF98,chr19,-,22573820,22605148,22574317,22605026,22573820,22575783,TAA
ZNF99,chr19,-,22940115,22966909,22940115,22966818,22940115,22942484,TAA
ZNF724P,chr19,-,23404400,23433162,23405186,23433044,23404400,23406820,TAA
ZNF91,chr19,-,23540497,23578362,23542204,23578156,23540497,23545527,TAA
UQCRFS1,chr19,-,29698172,29704448,29698454,29704025,29698172,29699065,TAA
ANKRD27,chr19,-,33087912,33166105,33089050,33149921,33087912,33089284,TAA
SLC7A9,chr19,-,33321420,33360672,33321525,33359440,33321420,33321590,TAA
RHPN2,chr19,-,33469498,33555794,33470901,33555758,33469498,33471162,TAA
ZNF599,chr19,-,35248980,35264120,35249938,35263746,35248980,35251464,TAA
FAM187B,chr19,-,35715702,35719632,35715727,35719583,35715702,35716115,TAA
SBSN,chr19,-,36014268,36019253,36014411,36019183,36014268,36014435,TAA
IGFLR1,chr19,-,36230152,36233351,36230180,36232081,36230152,36230527,TAA
U2AF1L4,chr19,-,36233432,36236346,36233498,36236292,36233432,36233704,TAA
NPHS1,chr19,-,36316865,36342739,36317415,36342739,36316865,36317547,TAA
THAP8,chr19,-,36525886,36545664,36526341,36545119,36525886,36526494,TAA
COX7A1,chr19,-,36641823,36643771,36641883,36643309,36641823,36641936,TAA
ZFP14,chr19,-,36827161,36870101,36831125,36858794,36827161,36832492,TAA
ZFP82,chr19,-,36882861,36909558,36883642,36900691,36882861,36885012,TAA
ZNF260,chr19,-,37001596,37019562,37004901,37006140,37001596,37006601,TAA
ZNF850,chr19,-,37234386,37263716,37238668,37253508,37234386,37241706,TAA
ZFP30,chr19,-,38121909,38146313,38125881,38138723,38121909,38127206,TAA
ZNF781,chr19,-,38158651,38183223,38160065,38161049,38158651,38161457,TAA
ZNF573,chr19,-,38229202,38270230,38229392,38249236,38229202,38231095,TAA
WDR87,chr19,-,38375571,38397317,38375571,38388879,38375571,38380916,TAA
LGALS4,chr19,-,39292318,39304004,39292403,39303526,39292318,39292550,TAA
HNRNPL,chr19,-,39327274,39342978,39327361,39336717,39327274,39327420,TAA
SARS2,chr19,-,39405905,39421536,39406245,39421376,39405905,39406389,TAA
CTC-360G5.8,chr19,-,39406043,39440495,39406245,39440495,39406043,39406389,TAA
RPS16,chr19,-,39923846,39926588,39923912,39926535,39923846,39924058,TAA
CLC,chr19,-,40221889,40228668,40222019,40228592,40221889,40222145,TAA
SERTAD3,chr19,-,40946750,40950612,40947396,40947987,40946750,40947993,TAA
PAFAH1B3,chr19,-,42801184,42806929,42801229,42806461,42801184,42801517,TAA
CNFN,chr19,-,42891170,42894439,42891304,42893189,42891170,42891394,TAA
LIPE,chr19,-,42905658,42931578,42905963,42931301,42905658,42906227,TAA
CEACAM1,chr19,-,43011457,43032661,43013260,43032526,43011457,43013380,TAA
PSG6,chr19,-,43406230,43422010,43406563,43421944,43406230,43406598,TAA
PLAUR,chr19,-,44150246,44174318,44150608,44174272,44150246,44150700,TAA
ZNF404,chr19,-,44376514,44388116,44376706,44388116,44376514,44378229,TAA
ZNF45,chr19,-,44416780,44439411,44417538,44426337,44416780,44419352,TAA
ZNF285,chr19,-,44886458,44905755,44890633,44901378,44886458,44892264,TAA
CTB-129P6.11,chr19,-,45453300,45457264,45453407,45457241,45453300,45453457,TAA
NKPD1,chr19,-,45653007,45663408,45655195,45663408,45653007,45657033,TAA
TRAPPC6A,chr19,-,45666185,45681495,45666449,45681476,45666185,45666481,TAA
IGFL3,chr19,-,46623327,46627931,46623586,46627906,46623327,46623614,TAA
SLC1A5,chr19,-,47278139,47291851,47278766,47291222,47278139,47279004,TAA
KPTN,chr19,-,47978400,47987525,47978672,47987417,47978400,47978801,TAA
NAPA,chr19,-,47990893,48018497,47991544,48018197,47990893,47991646,TAA
SULT2A1,chr19,-,48373722,48389654,48374711,48389514,48373722,48374824,TAA
LIG1,chr19,-,48618701,48673860,48618905,48668823,48618701,48618989,TAA
CCDC114,chr19,-,48799713,48823332,48800232,48822028,48799713,48800775,TAA
RPL18,chr19,-,49118584,49122793,49118628,49122400,49118584,49118704,TAA
IZUMO1,chr19,-,49244144,49250166,49244164,49249116,49244144,49244285,TAA
PLEKHA4,chr19,-,49340353,49371889,49340545,49370877,49340353,49340808,TAA
GYS1,chr19,-,49471381,49496566,49472544,49496369,49471381,49472868,TAA
LHB,chr19,-,49519236,49520338,49519324,49520338,49519236,49519567,TAA
CGB,chr19,-,49526125,49527590,49526142,49527228,49526125,49526457,TAA
CGB8,chr19,-,49550894,49552363,49550911,49551996,49550894,49551226,TAA
CGB7,chr19,-,49557530,49558997,49557547,49558632,49557530,49557862,TAA
SLC6A16,chr19,-,49792894,49828482,49793379,49814604,49792894,49793649,TAA
TSKS,chr19,-,50243011,50266587,50243032,50266504,50243011,50243189,TAA
IL4I1,chr19,-,50392910,50432796,50392926,50404974,50392910,50393857,TAA
FAM71E1,chr19,-,50970044,50980003,50970881,50979645,50970044,50970212,TAA
KLK4,chr19,-,51409607,51413994,51410189,51413994,51409607,51410342,TAA
KLK7,chr19,-,51479728,51487071,51480791,51485655,51479728,51480947,TAA
KLK13,chr19,-,51559793,51568367,51559843,51568324,51559793,51560032,TAA
AC018755.1,chr19,-,52095035,52097630,52095888,52097574,52095035,52096304,TAA
ZNF577,chr19,-,52374534,52391204,52375784,52383635,52374534,52376959,TAA
ZNF841,chr19,-,52567718,52599018,52568359,52588054,52567718,52570863,TAA
ZNF836,chr19,-,52658124,52674896,52658124,52671325,52658124,52660793,TAA
ZNF600,chr19,-,53267447,53290016,53268839,53271008,53267447,53271025,TAA
ZNF468,chr19,-,53341785,53360902,53343977,53345387,53341785,53345404,TAA
ZNF816,chr19,-,53430387,53445847,53432155,53432650,53430387,53432667,TAA
ZNF321P,chr19,-,53431727,53466076,53432155,53459342,53431727,53432667,TAA
ZNF415,chr19,-,53611131,53636145,53611629,53625929,53611131,53613161,TAA
BIRC8,chr19,-,53792855,53794875,53792916,53793627,53792855,53794875,TAA
MBOAT7,chr19,-,54677106,54693733,54677737,54692184,54677106,54678125,TAA
RDH13,chr19,-,55555710,55580897,55556441,55568147,55555710,55556677,TAA
PTPRH,chr19,-,55692615,55720824,55693121,55720801,55692615,55693271,TAA
CTD-2105E13.6,chr19,-,55863668,55870884,55866667,55870884,55863668,55863694,TAA
FAM71E2,chr19,-,55866275,55874628,55866667,55874434,55866275,55866463,TAA
NLRP13,chr19,-,56407310,56443677,56407310,56443677,56407310,56407485,TAA
ZNF667,chr19,-,56950693,56988743,56952530,56973739,56950693,56954110,TAA
ZNF835,chr19,-,57174019,57183128,57174952,57176566,57174019,57176613,TAA
ZNF416,chr19,-,58082933,58090295,58083486,58090072,58082933,58085069,TAA
ZNF154,chr19,-,58211810,58220579,58213002,58220339,58211810,58214156,TAA
ZNF671,chr19,-,58231118,58238992,58231848,58238896,58231118,58233065,TAA
ZNF256,chr19,-,58452200,58459039,58452291,58458842,58452200,58454015,TAA
ZNF329,chr19,-,58637694,58662145,58639244,58640870,58637694,58640878,TAA
RP13-512J5.1,chr2,-,3579573,3595547,3579889,3595547,3579573,3579900,TAA
ADAM17,chr2,-,9628614,9695917,9630305,9695734,9628614,9630647,TAA
YWHAQ,chr2,-,9724100,9771143,9725414,9770581,9724100,9725474,TAA
ROCK2,chr2,-,11319886,11484711,11323562,11484262,11319886,11323566,TAA
OSR1,chr2,-,19551245,19558414,19552035,19553566,19551245,19552171,TAA
WDR35,chr2,-,20110020,20189892,20113318,20189776,20110020,20113469,TAA
MATN3,chr2,-,20191871,20212455,20192871,20212392,20191871,20192927,TAA
PUM2,chr2,-,20448451,20527144,20451345,20527121,20448451,20451477,TAA
C2orf43,chr2,-,20884817,21022874,20886662,21001223,20884817,20886854,TAA
APOB,chr2,-,21224300,21266945,21224601,21266817,21224300,21226206,TAA
C2orf44,chr2,-,24252216,24270231,24253981,24262364,24252216,24254032,TAA
SF3B14,chr2,-,24290453,24299313,24290631,24299099,24290453,24290721,TAA
PFN4,chr2,-,24338240,24346347,24338452,24345405,24338240,24338481,TAA
PTRHD1,chr2,-,25012602,25016251,25013279,25016246,25012602,25013450,TAA
DNMT3A,chr2,-,25455844,25565459,25457147,25536853,25455844,25457289,TAA
ASXL2,chr2,-,25960560,26101335,25964897,26068405,25960560,25967345,TAA
MPV17,chr2,-,27532361,27545969,27532779,27545384,27532361,27532849,TAA
CCDC121,chr2,-,27848505,27851879,27849829,27850666,27848505,27850784,TAA
SUPT7L,chr2,-,27873678,27886676,27876351,27885059,27873678,27876614,TAA
XDH,chr2,-,31557186,31637581,31558823,31637532,31557186,31558874,TAA
NLRC4,chr2,-,32449521,32490801,32449541,32481844,32449521,32449834,TAA
FAM98A,chr2,-,33808736,33824358,33810545,33824288,33808736,33810764,TAA
HEATR5B,chr2,-,37208039,37311485,37208632,37310557,37208039,37208937,TAA
PRKD3,chr2,-,37477647,37544222,37480319,37543667,37477647,37480493,TAA
CDC42EP3,chr2,-,37869031,37899334,37872965,37873730,37869031,37873965,TAA
CYP1B1,chr2,-,38294651,38303323,38297864,38302531,38294651,38298453,TAA
HNRNPLL,chr2,-,38790327,38830178,38791323,38829768,38790327,38791379,TAA
DHX57,chr2,-,39024870,39103049,39025440,39095547,39024870,39025584,TAA
CDKL4,chr2,-,39405687,39456673,39406306,39456673,39405687,39406462,TAA
SLC8A1,chr2,-,40342252,40739575,40342392,40657420,40342252,40342769,TAA
KCNG3,chr2,-,42669156,42721237,42671073,42720641,42669156,42671719,TAA
ATP6V1E2,chr2,-,46738985,46747096,46739169,46739850,46738985,46739951,TAA
PIGF,chr2,-,46808075,46844258,46808616,46842303,46808075,46808730,TAA
C2orf61,chr2,-,47314129,47382517,47314146,47382390,47314129,47314269,TAA
LHCGR,chr2,-,48913913,48982832,48914835,48982810,48913913,48915988,TAA
FSHR,chr2,-,49189295,49381676,49189871,49381556,49189295,49191105,TAA
ASB3,chr2,-,53897429,54087297,53897639,54087056,53897429,53897827,TAA
GPR75-ASB3,chr2,-,53897455,54087170,53897639,54087065,53897455,53897827,TAA
GPR75,chr2,-,54080049,54087126,54080270,54081893,54080049,54082002,TAA
TSPYL6,chr2,-,54480314,54483409,54482055,54483288,54480314,54483409,TAA
MTIF2,chr2,-,55463755,55496384,55463783,55490994,55463755,55463956,TAA
CCDC88A,chr2,-,55514982,55647057,55518846,55646215,55514982,55518300,TAA
SMEK2,chr2,-,55774427,55844749,55777046,55844421,55774427,55777142,TAA
XPO1,chr2,-,61704983,61765418,61705954,61761032,61704983,61706101,TAA
CCT4,chr2,-,62095223,62115939,62095826,62115642,62095223,62095841,TAA
WDPCP,chr2,-,63348517,63815933,63349140,63815405,63348517,63349191,TAA
PELI1,chr2,-,64319785,64371588,64321835,64335444,64319785,64322402,TAA
SERTAD2,chr2,-,64858754,64881047,64863060,64864005,64858754,64864009,TAA
RAB1A,chr2,-,65313988,65357240,65315626,65357049,65313988,65315824,TAA
C1D,chr2,-,68269787,68290157,68270020,68274442,68269787,68270185,TAA
CNRIP1,chr2,-,68511302,68546532,68511559,68546532,68511302,68511616,TAA
FBXO48,chr2,-,68686550,68694390,68691340,68692277,68686550,68691502,TAA
NFU1,chr2,-,69622881,69664760,69623377,69664554,69622881,69623422,TAA
C2orf42,chr2,-,70377011,70418203,70377487,70409117,70377011,70377696,TAA
SNRPG,chr2,-,70508493,70520903,70508765,70520781,70508493,70508816,TAA
FAM136A,chr2,-,70523106,70529222,70524420,70529143,70523106,70524609,TAA
CLEC4F,chr2,-,71035774,71047732,71036402,71047655,71035774,71036514,TAA
AC007040.11,chr2,-,71166447,71222466,71169444,71221887,71166447,71169563,TAA
CYP26B1,chr2,-,72356366,72375167,72359355,72374963,72356366,72359748,TAA
FBXO41,chr2,-,73481809,73498043,73486109,73498043,73481809,73486172,TAA
MOB1A,chr2,-,74379654,74405995,74383694,74405801,74379654,74383772,TAA
RP11-287D1.3,chr2,-,74438730,74590504,74588625,74590504,74438730,74438954,TAA
DCTN1,chr2,-,74588283,74619214,74588625,74605354,74588283,74588763,TAA
CCDC142,chr2,-,74700916,74710361,74701672,74709964,74700916,74701929,TAA
LOXL3,chr2,-,74759564,74781062,74760732,74779761,74759564,74760806,TAA
M1AP,chr2,-,74785009,74875164,74785842,74867402,74785009,74786001,TAA
LRRTM4,chr2,-,76974844,77749465,76975820,77749241,76974844,76976042,TAA
TRABD2A,chr2,-,85048773,85108369,85049040,85108163,85048773,85049224,TAA
TGOLN2,chr2,-,85545149,85555374,85549858,85555085,85545149,85549864,TAA
TMEM150A,chr2,-,85825684,85829801,85826198,85829071,85825684,85826440,TAA
RNF103,chr2,-,86830515,86850978,86830965,86850009,86830515,86832541,TAA
CD8A,chr2,-,87011733,87035519,87013042,87017948,87011733,87013094,TAA
PLGLB1,chr2,-,87239434,87248975,87243425,87248906,87239434,87240242,TAA
FABP1,chr2,-,88422509,88427635,88422572,88427536,88422509,88422623,TAA
MRPS5,chr2,-,95752951,95787745,95753101,95787536,95752951,95753326,TAA
ZNF514,chr2,-,95813681,95825352,95815026,95818998,95813681,95816012,TAA
ASTL,chr2,-,96789588,96804175,96789588,96804175,96789588,96790010,TAA
TMEM127,chr2,-,96914253,96931732,96919545,96931119,96914253,96919853,TAA
FAM178B,chr2,-,97541619,97652301,97542012,97638320,97541619,97542045,TAA
TMEM131,chr2,-,98372802,98612354,98373561,98612125,98372802,98373846,TAA
LYG1,chr2,-,99900700,99917639,99900855,99912133,99900700,99900974,TAA
REV1,chr2,-,100016937,100106497,100017703,100081437,100016937,100017815,TAA
AC012493.2,chr2,-,100986704,100987007,100986704,100987007,100986704,100987007,TAA
CHST10,chr2,-,101008326,101034118,101009706,101023137,101008326,101010244,TAA
AC012360.2,chr2,-,105882489,105882585,105882489,105882585,105882489,105882585,TAA
RGPD3,chr2,-,107021445,107084832,107021674,107084744,107021445,107021685,TAA
ST6GAL2,chr2,-,107418055,107503563,107423133,107460433,107418055,107423405,TAA
SEPT10,chr2,-,110300558,110371783,110301885,110371404,110300558,110301901,TAA
BUB1,chr2,-,111395274,111435640,111395540,111435572,111395274,111395736,TAA
ZC3H8,chr2,-,112973441,113012664,112988494,113012558,112973441,112974045,TAA
CKAP2L,chr2,-,113494183,113522254,113496399,113522175,113494183,113496625,TAA
IL1B,chr2,-,113587327,113594480,113587937,113593806,113587327,113588150,TAA
TMEM185B,chr2,-,120978853,120980984,120979499,120980552,120978853,120980984,TAA
CLASP1,chr2,-,122095353,122407052,122098436,122363471,122095353,122098523,TAA
CYP27C1,chr2,-,127941695,127963343,127944846,127961125,127941695,127944963,TAA
POLR2D,chr2,-,128603839,128615731,128605680,128615674,128603839,128605759,TAA
AC013269.5,chr2,-,131296667,131307456,131297674,131303964,131296667,131297708,TAA
CFC1,chr2,-,131350338,131357123,131350449,131356860,131350338,131350649,TAA
C2orf27B,chr2,-,132552533,132559234,132552735,132558510,132552533,132553319,TAA
ZRANB3,chr2,-,135957222,136288806,135957911,136262059,135957222,135958010,TAA
DARS,chr2,-,136664246,136743254,136664885,136743038,136664246,136664977,TAA
CXCR4,chr2,-,136871920,136875735,136872438,136875630,136871920,136873482,TAA
LRP1B,chr2,-,140988991,142889270,140990754,142888298,140988991,140990895,TAA
ZEB2,chr2,-,145141647,145278621,145147017,145274917,145141647,145147595,TAA
RBM43,chr2,-,152104453,152118393,152107419,152118241,152104453,152108178,TAA
PRPF40A,chr2,-,153508106,153574495,153512819,153573953,153508106,153512912,TAA
NR4A2,chr2,-,157180943,157189228,157182255,157186698,157180943,157182512,TAA
ERMN,chr2,-,158175150,158184225,158177782,158183991,158175150,158178303,TAA
ACVR1C,chr2,-,158383278,158485517,158390429,158485156,158383278,158390555,TAA
WDSUB1,chr2,-,160092303,160143310,160092543,160139580,160092303,160092701,TAA
CD302,chr2,-,160625363,160654753,160628361,160654709,160625363,160628564,TAA
LY75-CD302,chr2,-,160628361,160761221,160628361,160761193,160628361,160628564,TAA
LY75,chr2,-,160659865,160761221,160661554,160761193,160659865,160661733,TAA
PLA2R1,chr2,-,160794361,160919121,160798288,160918914,160794361,160798503,TAA
RBMS1,chr2,-,161128661,161350305,161132147,161349874,161128661,161131275,TAA
GCG,chr2,-,162999391,163008913,162999873,163005688,162999391,162999880,TAA
FAP,chr2,-,163027199,163100045,163027488,163099837,163027199,163027590,TAA
KCNH7,chr2,-,163227916,163695128,163228338,163695028,163227916,163228605,TAA
COBLL1,chr2,-,165536697,165697928,165542455,165697706,165536697,165542542,TAA
SCN3A,chr2,-,165944031,166060577,165946659,166032904,165944031,165947855,TAA
GALNT3,chr2,-,166604100,166651192,166605290,166627210,166604100,166605413,TAA
SCN1A,chr2,-,166845669,166930149,166847754,166930131,166845669,166848932,TAA
SCN7A,chr2,-,167260082,167343478,167262089,167334206,167260082,167263156,TAA
SPC25,chr2,-,169727403,169746955,169727940,169746029,169727403,169728065,TAA
METTL5,chr2,-,170668266,170681424,170668329,170681107,170668266,170668368,TAA
AC007405.2,chr2,-,171568960,171571077,171570140,171570953,171568960,171571077,TAA
DLX2,chr2,-,172964166,172967628,172965270,172967266,172964166,172965672,TAA
SP3,chr2,-,174771186,174830430,174774668,174829899,174771186,174774985,TAA
OLA1,chr2,-,174937174,175113426,174940153,175111543,174937174,174940255,TAA
GPR155,chr2,-,175296965,175351808,175300843,175346684,175296965,175301144,TAA
WIPF1,chr2,-,175425497,175547627,175426828,175450301,175425497,175426853,TAA
ATP5G3,chr2,-,176040985,176049335,176043015,176046121,176040985,176043130,TAA
EVX2,chr2,-,176942199,176948641,176944834,176948504,176942199,176945566,TAA
PDE11A,chr2,-,178492796,178973066,178494134,178969190,178492796,178494290,TAA
PRKRA,chr2,-,179296140,179315958,179296823,179315757,179296140,179296981,TAA
TTN,chr2,-,179390715,179672150,179391738,179669369,179390715,179392034,TAA
CCDC141,chr2,-,179694483,179914786,179698899,179914668,179694483,179699167,TAA
SESTD1,chr2,-,179966418,180129517,179974625,180056568,179966418,179974755,TAA
ZNF385B,chr2,-,180306708,180726232,180307976,180634482,180306708,180308195,TAA
CWC22,chr2,-,180809602,180871780,180809855,180858068,180809602,180810442,TAA
CERKL,chr2,-,182401402,182521834,182402910,182521733,182401402,182402971,TAA
FRZB,chr2,-,183698001,183731890,183699575,183731280,183698001,183699692,TAA
NCKAP1,chr2,-,183773842,183903200,183790429,183902827,183773842,183790546,TAA
AC018867.2,chr2,-,187367218,187367356,187367218,187367356,187367218,187367356,TAA
DIRC1,chr2,-,189598881,189654831,189599332,189599647,189598881,189599676,TAA
COL5A2,chr2,-,189896621,190044605,189898795,190044330,189896621,189898942,TAA
TMEFF2,chr2,-,192814742,193060435,192815036,193059250,192814742,192815133,TAA
DNAH7,chr2,-,196602426,196933536,196602644,196933435,196602426,196602851,TAA
GTF3C3,chr2,-,197627755,197664425,197629286,197664335,197627755,197629409,TAA
PGAP1,chr2,-,197697727,197791455,197705957,197791340,197697727,197706096,TAA
SF3B1,chr2,-,198254507,198299815,198257026,198299723,198254507,198257185,TAA
HSPD1,chr2,-,198351309,198364998,198351769,198363572,198351309,198351922,TAA
BOLL,chr2,-,198591602,198651298,198593278,198650727,198591602,198593302,TAA
SATB2,chr2,-,200136872,200335989,200136933,200320760,200136872,200137395,TAA
FTCDNL1,chr2,-,200625266,200715896,200625535,200713685,200625266,200625558,TAA
